項目名稱,選舉名稱,申報序號／年度,交易日期,收支科目,公司名稱,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,捐贈方式,存入專戶日期,返還/繳庫,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期,產業類別
林淑芬,113年立法委員選舉,首次,112 年 10 月 19 日,營利事業捐贈收入,泰郁電機,89448186,10000,0,,金錢,新北市泰山區****,0932*****,現金,112 年 10 月 19 日,,,,,,,,,,
林淑芬,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,正瀚鋼模,86611352,10000,0,,金錢,新北市蘆洲區****,,現金,112 年 10 月 20 日,,,,,,,,,,
林淑芬,113年立法委員選舉,首次,112 年 10 月 22 日,營利事業捐贈收入,銨柯貿易,42730227,10000,0,,金錢,新北市蘆洲區****,2282*****,現金,112 年 10 月 25 日,,,,,,,,,,
林淑芬,113年立法委員選舉,首次,112 年 11 月 17 日,營利事業捐贈收入,巴斯威爾,80290332,200000,0,,金錢,桃園市蘆竹區****,0332*****,匯款,112 年 11 月 17 日,,,,,,,,,,
林淑芬,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,大慶票劵金融,97172915,300000,0,,金錢,臺北市松山區****,2581*****,匯款,112 年 12 月 06 日,,,,,,,,,,
林德福,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,璞煌投資,53340534,100000,0,,金錢,臺北市中山區****,2577*****,匯款,112 年 12 月 04 日,,,,,,,,,,
林德福,113年立法委員選舉,首次,112 年 12 月 17 日,營利事業捐贈收入,冠杰企業,4887769,30000,0,,金錢,臺北市文山區****,0910*****,現金,112 年 12 月 17 日,,,,,,,,,,
林德福,113年立法委員選舉,首次,112 年 12 月 26 日,營利事業捐贈收入,大晉投資,54310024,150000,0,,金錢,新北市中和區****,,票據,112 年 12 月 27 日,,,,,,,,,,
林德福,113年立法委員選舉,首次,113 年 01 月 04 日,營利事業捐贈收入,堂城開發投資,23416917,100000,0,,金錢,新北市永和區****,2345*****,現金,113 年 01 月 04 日,,,,,,,,,,
邱臣遠,113年立法委員選舉,首次,112 年 07 月 28 日,營利事業捐贈收入,偉龍開發,27319486,200000,0,,金錢,臺北市內湖區****,,匯款,112 年 07 月 28 日,,,,,,,,,,
洪佳君,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,縱德投資,53089192,400000,0,,金錢,臺北市信義區****,2755*****,匯款,112 年 11 月 10 日,,,,,,,,,,
洪佳君,113年立法委員選舉,首次,112 年 11 月 22 日,營利事業捐贈收入,信美鏡廠,34196171,200000,0,,金錢,新北市土城區****,2267*****,匯款,112 年 11 月 22 日,,,,,,,,,,
洪佳君,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,大誠保險經紀人,84261295,200000,0,,金錢,新北市板橋區****,8251*****,匯款,112 年 11 月 28 日,,,,,,,,,,
洪佳君,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,大慶票券金融,97172915,200000,0,,金錢,臺北市中山區****,2581*****,匯款,112 年 12 月 06 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 08 月 08 日,營利事業捐贈收入,向鋒投資,70684110,100000,0,,金錢,桃園市大園區****,,現金,112 年 08 月 10 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 08 月 16 日,營利事業捐贈收入,松群消防工程,16507089,100000,0,,金錢,新北市泰山區****,02-2*****,現金,112 年 08 月 17 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,有豐食品,89590248,100000,0,,金錢,臺北市北投區****,,匯款,112 年 09 月 15 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 09 月 28 日,營利事業捐贈收入,采略投資,27290565,500000,0,,金錢,新北市林口區****,,票據,112 年 10 月 02 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,合和投資,4705894,300000,0,,金錢,臺北市松山區****,,匯款,112 年 10 月 30 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 03 日,營利事業捐贈收入,世國營造,22130999,500000,0,,金錢,新北市中和區****,,匯款,112 年 11 月 03 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 03 日,營利事業捐贈收入,全芙投資,53343048,500000,0,,金錢,臺北市大安區****,,匯款,112 年 11 月 03 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 03 日,營利事業捐贈收入,大芯投資,53412298,500000,0,,金錢,新北市永和區****,,匯款,112 年 11 月 03 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 15 日,營利事業捐贈收入,良瑋纖維,7702646,200000,0,,金錢,臺北市大同區****,,票據,112 年 11 月 22 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 17 日,營利事業捐贈收入,義明機器工業,35451803,20000,0,,金錢,新北市八里區****,02-8*****,現金,112 年 11 月 21 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 11 月 20 日,營利事業捐贈收入,光隆實業,33111800,200000,0,,金錢,臺北市大安區****,,匯款,112 年 11 月 20 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,大慶票券金融,97172915,200000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 06 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 12 月 14 日,營利事業捐贈收入,大屯育樂開發,33759026,100000,0,,金錢,新北市淡水區****,,票據,112 年 12 月 18 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,112 年 12 月 15 日,營利事業捐贈收入,田晉五金製品,70586814,100000,0,,金錢,新北市三芝區****,02-2*****,匯款,112 年 12 月 15 日,,,,,,,,,,
洪孟楷,113年立法委員選舉,首次,113 年 01 月 08 日,營利事業捐贈收入,漢傑營造工程,25027408,100000,0,,金錢,新北市中和區****,02-8*****,票據,113 年 01 月 08 日,,,,,,,,,,
張宏陸,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,攀達投資,90429285,1000000,0,,金錢,苗栗縣竹南鎮****,,匯款,112 年 10 月 30 日,,,,,,,,,,
張宏陸,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,海閤企業,4809429,100000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 11 日,,,,,,,,,,
張宏陸,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,昌運建設開發,89895213,200000,0,,金錢,臺中市西區大****,,票據,112 年 12 月 27 日,,,,,,,,,,
莊銘淵,113年立法委員選舉,首次,112 年 11 月 27 日,營利事業捐贈收入,基宏實業,86377546,100000,0,,金錢,新北市永和區****,,匯款,112 年 11 月 27 日,,,,,,,,,,
曾柏瑜,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,跡碼工作室,73130509,300000,0,,金錢,新北市三重區****,0912*****,匯款,112 年 10 月 20 日,,,,,,,,,,
曾柏瑜,113年立法委員選舉,首次,112 年 11 月 02 日,營利事業捐贈收入,利昂投資,24771610,20000,0,,金錢,臺北市中山區****,,匯款,112 年 11 月 02 日,,,,,,,,,,
曾柏瑜,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,浩奇實業,86957592,100000,0,,金錢,新北市新店區****,02-2*****,匯款,112 年 11 月 29 日,,,,,,,,,,
曾柏瑜,113年立法委員選舉,首次,112 年 11 月 30 日,營利事業捐贈收入,桐盛投資,24702522,10000,0,,金錢,新北市新店區****,,現金,112 年 12 月 01 日,,,,,,,,,,
葉元之,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,有豐食品,89590248,100000,0,,金錢,臺北市北投區****,,匯款,112 年 09 月 15 日,,,,,,,,,,
葉元之,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,常揚工業,84797966,100000,0,,金錢,新北市樹林區****,2681*****,現金,112 年 12 月 11 日,,,,,,,,,,
葉元之,113年立法委員選舉,首次,112 年 12 月 15 日,營利事業捐贈收入,蟻力,54316857,500000,0,,金錢,臺北市內湖區****,,匯款,112 年 12 月 15 日,,,,,,,,,,
葉元之,113年立法委員選舉,首次,113 年 01 月 08 日,營利事業捐贈收入,文傑建設,97060685,100000,0,,金錢,新北市三峽區****,8674*****,現金,113 年 01 月 08 日,,,,,,,,,,
廖先翔,113年立法委員選舉,首次,112 年 10 月 05 日,營利事業捐贈收入,璞煌投資,53340534,100000,0,,金錢,臺北市中山區****,,匯款,112 年 10 月 05 日,,,,,,,,,,
廖先翔,113年立法委員選舉,首次,113 年 01 月 08 日,營利事業捐贈收入,毅正營造工程,34585045,80000,0,,金錢,新北市汐止區****,2641*****,現金,113 年 01 月 08 日,,,,,,,,,,
蔣欣璋,113年立法委員選舉,首次,112 年 10 月 05 日,營利事業捐贈收入,順揮營造,23696776,100000,0,,金錢,新北市五股區****,2299*****,現金,112 年 10 月 05 日,,,,,,,,,,
蔣欣璋,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,佳順水電工程,84079965,200000,0,,金錢,新北市新莊區****,02-2*****,匯款,112 年 12 月 06 日,,,,,,,,,,
蔡明堂,113年立法委員選舉,首次,113 年 01 月 04 日,營利事業捐贈收入,雍華投資,42731175,100000,0,,金錢,新北市新莊區****,,現金,113 年 01 月 05 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 07 月 12 日,營利事業捐贈收入,原威科技,54283315,100000,0,,金錢,新北市新店區****,,匯款,112 年 07 月 12 日,已返還,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,小墊子瑜珈工作室,41372898,3000,0,,金錢,新北市汐止區****,,匯款,112 年 09 月 15 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 10 月 04 日,營利事業捐贈收入,原威科技,54283315,100000,0,,金錢,新北市新店區****,,匯款,112 年 10 月 04 日,已返還,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 11 月 07 日,營利事業捐贈收入,晨桓投資,54661978,300000,0,,金錢,臺北市大安區****,,匯款,112 年 11 月 07 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,祥溢五金行,8665872,12000,0,,金錢,新北市汐止區****,,匯款,112 年 11 月 13 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,絜彬國際法律事務所,42299636,1000,0,,金錢,臺北市松山區****,,匯款,112 年 12 月 18 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,富綱實業,13010375,60000,0,,金錢,新北市中和區****,,匯款,112 年 12 月 18 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,千禾投資,42627650,100000,0,,金錢,臺北市內湖區****,,匯款,112 年 12 月 25 日,,,,,,,,,,
賴品妤,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,兩勝實業,39607363,50000,0,,金錢,新北市汐止區****,,票據,112 年 12 月 29 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,嘉貿投資,53876825,500000,0,,金錢,桃園市觀音區****,,匯款,112 年 11 月 23 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,天利蒸餾水廠,22053629,20000,0,,金錢,新北市新店區****,,匯款,112 年 11 月 23 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,璞煌投資,53340534,150000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 04 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 12 月 05 日,營利事業捐贈收入,家瑞建設,84704897,1000000,0,,金錢,臺北市信義區****,,票據,112 年 12 月 08 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,大慶票券金融,97172915,300000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 06 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 12 月 14 日,營利事業捐贈收入,源利工程,20657406,500000,0,,金錢,臺北市中山區****,,票據,112 年 12 月 14 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,112 年 12 月 22 日,營利事業捐贈收入,昌運建設開發,89895213,300000,0,,金錢,臺中市西區大****,,票據,112 年 12 月 29 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,113 年 01 月 01 日,營利事業捐贈收入,岳泰建設,27754874,200000,0,,金錢,臺北市信義區****,,票據,113 年 01 月 05 日,,,,,,,,,,
羅明才,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,康和期貨,16848544,200000,0,,金錢,臺北市松山區****,,匯款,113 年 01 月 02 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 11 月 16 日,營利事業捐贈收入,偉霸工業,22246210,80000,0,,金錢,臺中市大里區****,,現金,112 年 11 月 17 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 11 月 21 日,營利事業捐贈收入,程岱,16396133,100000,0,,金錢,臺中市太平區****,,票據,112 年 11 月 21 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 11 月 21 日,營利事業捐贈收入,裕聖實業,96993344,50000,0,,金錢,臺中市太平區****,,票據,112 年 11 月 21 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,異人館投資事業,54572477,30000,0,,金錢,臺南市中西區****,,匯款,112 年 11 月 28 日,已返還,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 07 日,營利事業捐贈收入,逢吉工業,22602694,200000,0,,金錢,臺中市太平區****,,匯款,112 年 12 月 07 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 12 日,營利事業捐贈收入,天恕工業,5142909,100000,0,,金錢,臺中市南屯區****,,現金,112 年 12 月 12 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,永岦鍛造工業,22675942,20000,0,,金錢,臺中市太平區****,,票據,112 年 12 月 19 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,友秀實業,23365733,500000,0,,金錢,臺中市大里區****,,票據,112 年 12 月 19 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,久億營造,86629064,15000,0,,金錢,臺中市神岡區****,,現金,112 年 12 月 19 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,富盈營造,54129968,11000,0,,金錢,臺中市北區忠****,,現金,112 年 12 月 19 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,高福建設,60234609,100000,0,,金錢,臺中市太平區****,,票據,112 年 12 月 21 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 26 日,營利事業捐贈收入,生煒工業,22072392,100000,0,,金錢,臺中市太平區****,,現金,112 年 12 月 28 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 28 日,營利事業捐贈收入,緯凡金屬,86763483,30000,0,,金錢,臺中市大里區****,,匯款,112 年 12 月 28 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,大君精密,53031349,10000,0,,金錢,臺中市大里區****,,現金,112 年 12 月 29 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,詠基工業,55877948,200000,0,,金錢,臺中市烏日區****,,匯款,112 年 12 月 29 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,天恕工業,5142909,50000,0,,金錢,臺中市南屯區****,,現金,113 年 01 月 02 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,113 年 01 月 09 日,營利事業捐贈收入,昇揚金屬,84863661,200000,0,,金錢,臺中市大里區****,,票據,113 年 01 月 09 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,京東建設,25092977,500000,0,,金錢,臺中市大里區****,,票據,113 年 01 月 10 日,,,,,,,,,,
何欣純,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,大樣營造,23810967,100000,0,,金錢,臺中市大里區****,,票據,113 年 01 月 10 日,,,,,,,,,,
林家興,113年立法委員選舉,首次,112 年 09 月 01 日,營利事業捐贈收入,祥綸企業,5080684,1000,0,,金錢,臺北市大安區****,0912*****,匯款,112 年 09 月 08 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 06 月 05 日,營利事業捐贈收入,聲意旺影音工作室,31714880,1450,0,,金錢,新北市板橋區****,0915*****,匯款,112 年 06 月 12 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 10 月 09 日,營利事業捐贈收入,每日伍佰杯茶坊,88905585,1450,0,,金錢,臺東縣臺東市****,,匯款,112 年 10 月 13 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,承銘投資,53063382,100000,0,,金錢,台中市北區崇****,04-2*****,匯款,112 年 11 月 10 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 16 日,營利事業捐贈收入,高禎實業,97252804,50000,0,,金錢,台中市龍井區****,04-2*****,現金,112 年 11 月 27 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,程岱,16396133,10000,0,,金錢,台中市太平區****,04-2*****,現金,112 年 12 月 05 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,祥錮工程,54894688,100000,0,,金錢,台中市豐原區****,,現金,112 年 11 月 30 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,匹克工作室,82455128,60000,0,,金錢,台中市沙鹿區****,,現金,112 年 11 月 30 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,建彰混凝土,84532656,50000,0,,金錢,彰化縣大村鄉****,04-8*****,現金,112 年 11 月 30 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,林勝工業,52890525,30000,0,,金錢,台中市西區民****,,現金,112 年 11 月 30 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,通益水電行,26975646,10000,0,,金錢,台中市烏日區****,04-2*****,現金,112 年 12 月 05 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 25 日,營利事業捐贈收入,若蓁企業社,26940400,10000,0,,金錢,彰化縣北斗鎮****,04-8*****,現金,112 年 11 月 27 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 25 日,營利事業捐贈收入,如亞利國際,12809507,50000,0,,金錢,台中市烏日區****,,現金,112 年 12 月 05 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,日崟興業,70661411,100000,0,,金錢,台中市南屯區****,04-2*****,匯款,112 年 11 月 28 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 12 月 05 日,營利事業捐贈收入,詠基工業,55877948,200000,0,,金錢,台中市烏日區****,04-2*****,匯款,112 年 12 月 05 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 12 月 07 日,營利事業捐贈收入,展盟國際商行,26256456,1450,0,,金錢,台北市信義區****,02-2*****,匯款,112 年 12 月 14 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 12 月 15 日,營利事業捐贈收入,鑫日正工業,84876618,100000,0,,金錢,台中市大肚區****,04-2*****,票據,112 年 12 月 26 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,久億營造,86629064,16000,0,,金錢,台中市神岡區****,04-2*****,現金,112 年 12 月 19 日,,,,,,,,,,
林靜儀,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,昌運建設開發,89895213,13000,0,,金錢,台中市西區大****,04-2*****,現金,112 年 12 月 19 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 11 月 02 日,營利事業捐贈收入,力隆鋁業,23556732,100000,0,,金錢,臺中市南屯區****,2359*****,現金,112 年 11 月 02 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 11 月 09 日,營利事業捐贈收入,豐懋投資,61864105,100000,0,,金錢,臺中市西屯區****,2465*****,現金,112 年 11 月 09 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,豐懋投資,61864105,100000,0,,金錢,臺中市西屯區****,2465*****,現金,112 年 11 月 13 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,力興鍛壓實業,52814196,90000,0,,金錢,臺中市西屯區****,2350*****,現金,112 年 11 月 13 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 11 月 14 日,營利事業捐贈收入,力興鍛壓實業,52814196,90000,0,,金錢,臺中市西屯區****,2350*****,現金,112 年 11 月 14 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,建懋投資,89944811,100000,0,,金錢,臺北市中正區****,02-2*****,匯款,112 年 12 月 04 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,上濱空調興業,22509917,100000,0,,金錢,臺中市西屯區****,2359*****,匯款,112 年 12 月 06 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,讚成企業,23798513,30000,0,,金錢,臺中市西屯區****,2463*****,票據,112 年 12 月 08 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,環偉實業,12251277,100000,0,,金錢,臺中市西區樂****,2329*****,匯款,112 年 12 月 08 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,般若科技,22063416,360000,0,,金錢,臺中市西屯區****,2359*****,票據,112 年 12 月 11 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,天恕工業,5142909,100000,0,,金錢,臺中市南屯區****,2358*****,現金,112 年 12 月 11 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,富盈營造,54129968,22000,0,,金錢,臺中市北區忠****,2254*****,現金,112 年 12 月 20 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,林勝工業,52890525,100000,0,,金錢,臺中市西區民****,0932*****,匯款,112 年 12 月 20 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 22 日,營利事業捐贈收入,昌運建設開發,89895213,37000,0,,金錢,臺中市西區大****,2254*****,現金,112 年 12 月 22 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 22 日,營利事業捐贈收入,久億營造,86629064,20000,0,,金錢,臺中市神岡區****,2254*****,現金,112 年 12 月 22 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,漢忠營造,1864974,100000,0,,金錢,臺中市西屯區****,,票據,112 年 12 月 29 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,昌運建設開發,89895213,100000,0,,金錢,臺中市西區大****,2327*****,現金,113 年 01 月 02 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 30 日,營利事業捐贈收入,昌運建設開發,89895213,100000,0,,金錢,臺中市西區大****,2327*****,現金,113 年 01 月 03 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,112 年 12 月 31 日,營利事業捐贈收入,昌運建設開發,89895213,100000,0,,金錢,臺中市西屯區****,2327*****,現金,113 年 01 月 05 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,天恕工業,5142909,100000,0,,金錢,臺中市南屯區****,2358*****,現金,113 年 01 月 02 日,,,,,,,,,,
張廖萬堅,113年立法委員選舉,首次,113 年 01 月 09 日,營利事業捐贈收入,毓山營造工程,13037254,39000,0,,金錢,臺中市西區忠****,2320*****,現金,113 年 01 月 09 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 08 月 18 日,營利事業捐贈收入,厚勁工程行,15675777,20000,0,,金錢,臺中市北屯區****,0928*****,現金,112 年 08 月 18 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 09 月 03 日,營利事業捐贈收入,陸光七村景觀餐廳,45280548,20000,0,,金錢,臺中市北屯區****,04-2*****,現金,112 年 09 月 05 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,弘錩木業,86762301,60000,0,,金錢,臺中市大雅區****,0931*****,現金,112 年 09 月 14 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,盈傑木業,22088155,10000,0,,金錢,臺中市神岡區****,0933*****,現金,112 年 09 月 14 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,菁修企業,89970438,30000,0,,金錢,臺中市東區自****,0921*****,現金,112 年 09 月 14 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 09 月 21 日,營利事業捐贈收入,珍鋼實業,97050429,500000,0,,金錢,臺中市北區頂****,04-2*****,票據,112 年 10 月 06 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 11 月 20 日,營利事業捐贈收入,煌興企業,22693913,36000,0,,金錢,臺中市太平區****,0932*****,現金,112 年 11 月 23 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,天恕工業,5142909,100000,0,,金錢,臺中市南屯區****,04-2*****,現金,112 年 12 月 08 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,信光印刷所,2990295,12000,0,,金錢,臺中市北區新****,0910*****,現金,112 年 12 月 18 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,昌運建設開發,89895213,15000,0,,金錢,臺中市西區大****,2254*****,現金,112 年 12 月 18 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,富盈營造,54129968,20000,0,,金錢,臺中市北區健****,,現金,112 年 12 月 18 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,正原營造工程,16851792,50000,0,,金錢,臺中市北屯區****,04-2*****,票據,112 年 12 月 29 日,,,,,,,,,,
莊競程,113年立法委員選舉,首次,112 年 12 月 26 日,營利事業捐贈收入,宜達國際投資,42669686,20000,0,,金錢,臺中市西屯區****,0989*****,現金,112 年 12 月 26 日,,,,,,,,,,
